amplitude1,phase1,amplicude2,phase2,amplitude3,phase3,amplitude4,phase4,amplitude5,phase5,amplitude6,phase6,amplitude7,phase7,amplitude8,phase8,amplitude9,phase9,amplitude10,phase10,amplitude11,phase11,amplitude12,phase12,amplitude13,phase13,amplitude14,phase14,amplitude15,phase15,amplitude16,phase16,amplitude17,phase17,amplitude18,phase18,amplitude19,phase19,amplitude20,phase20,amplitude21,phase21,amplitude22,phase22,amplitude23,phase23,amplitude24,phase24,amplitude25,phase25,amplitude26,phase26,amplitude27,phase27,amplitude28,phase28,amplitude29,phase29,amplitude30,phase30,amplitude31,phase31,amplitude32,phase32,amplitude33,phase33,amplitude34,phase34,amplitude35,phase35,amplitude36,phase36,amplitude37,phase37,amplitude38,phase38,amplitude39,phase39,amplitude40,phase40,amplitude41,phase41,amplitude42,phase42,amplitude43,phase43,amplitude44,phase44,amplitude45,phase45,amplitude46,phase46,amplitude47,phase47,amplitude48,phase48,amplitude49,phase49,amplitude50,phase50,amplitude51,phase51,amplitude52,phase52,amplitude53,phase53,amplitude54,phase54,amplitude55,phase55,amplitude56,phase56,amplitude57,phase57,amplitude58,phase58,amplitude59,phase59,amplitude60,phase60,amplitude61,phase61,amplitude62,phase62,amplitude63,phase63,amplitude64,phase64,activity
44.09685506754788,0.3208456889287468,2.671706053130821,3.1554436208840472e-30,618.6940724873058,23.029146538843204,576.0608262314327,22.89506920813217,410.6598856137394,23.097583768532814,158.06523946433995,23.91609242359948,34.790149912528356,25.273474470401478,21.238013403625807,26.634258824722636,99.64532534037617,24.17976055859052,214.10773473851899,23.57180014830895,249.7429097519138,24.21259269902335,229.62496899901546,20.98516907779629,155.7658425628994,21.129357745642793,61.00456633032576,21.121359819663418,16.218155369276612,21.197790111694896,39.1855976,20.344893712080992,139.9619609453645,18.91895503,238.7589677,19.237967867929108,214.44854925228168,19.07420817441282,158.18568684623978,19.23587002496808,103.84517006451453,18.57342522213603,59.20446570191578,17.363778819237478,18.57837312030148,17.292595028446513,23.599738687624054,16.903036274470487,37.73987248445785,15.604210037916303,43.02729650731732,15.385880490031425,32.90154410541342,16.434200720082405,3.2864221480375986,19.074382701471148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.950229272282254,60.64441803848966,51.85207136140776,48.87918506113828,129.73598677290673,51.7121554,203.62398452866665,45.994713192902836,415.4102975642727,46.158158075405495,511.66012923933437,44.969685023999325,566.4528345575503,39.69742227381647,557.4581797758004,35.27018699765591,427.3840748796665,29.808180251039115,208.1136066408636,29.17719037198497,86.46292746588686,31.337285838536513,165.4914316426968,33.32007155353161,423.6982545115174,31.836748279343933,776.4536930330737,29.80487083169944,785.2772353782689,27.265608720675957,455.73075889773077,30.540519118575297,189.63281734934543,32.14707033613305,46.78896225053322,32.18775265650363,49.53363323635553,33.41721145023979,155.4846940950258,33.96103924503384,371.2445588671361,31.381347887983246,510.1690763985522,26.63520595770805,537.7405799640239,26.169863652063484,405.0705616215975,22.954476831070156,224.9830370862317,22.486658665104382,58.53706389605127,21.824703110472743,28.652871079396803,21.90752102238698,0
351.80842126927143,1.5745471940228388,131.21540020790454,3.1554436208840472e-30,1643.2814529770667,57.22569750942096,1399.3958720490996,56.553441821765205,931.5523691923814,52.76262488778149,400.8097662179266,50.95138237801189,53.36839246,49.51466900223582,35.45856332593663,49.538732083532146,257.36219411062393,54.678098345543816,592.9088717129998,60.207996098249424,701.2117822767271,70.88962700595219,593.4264273907788,83.07792688,384.66801823148097,101.92950469255602,137.66603342565588,110.35880713861191,12.998067723478941,117.51360664698367,88.22742837138148,122.57467527190393,277.7971653840133,125.17113686010535,470.5414537193377,119.15727921520967,556.3767378143847,119.38416090612984,396.6178721537439,123.69827459883328,240.92336213493854,126.24500953883434,45.43986221997467,126.75960368792654,15.413604825738426,127.79890004198047,29.86677434614822,142.12622843930973,69.06832037,154.3921961221688,89.60421858,173.78944155134585,57.33571911134232,159.21018517989143,4.3146103775768205,180.16463223608872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6966992966090344,39.98277577577745,14.433980603865486,36.68565245141039,84.67453012354703,37.07112415,569.3253808961313,37.51981605153615,1209.663172729305,35.256515860451046,1842.9003720964217,25.925550098622747,1625.122320411089,28.669561108872067,1136.4495722952868,44.06000214446408,511.9693315736434,46.47974235059841,58.41626868,47.11574708896684,48.11703001708807,45.51923503220987,471.3489208576327,43.72866343046506,1161.910642361243,41.95086119152353,2127.2340891567655,34.847117723814875,1960.6597217116346,28.860861028983074,1223.7295921107482,24.098483715455906,459.73290665708663,21.803240198857008,58.58391966351659,21.019655766807034,110.69369828933293,20.936626170806523,500.2619849624383,21.261418857370277,1148.7278059316384,23.616475302178177,1775.4870639619025,34.02234150053599,1903.5388194534753,47.47938852958887,1288.6367079050747,63.15299737589967,534.5629055828027,68.53052496449756,94.74944813691452,72.46545533530136,46.2174888,71.20081505156179,0
405.36184217067415,2.037880536287679,777.5129775842686,3.1554436208840472e-30,3040.5068816262046,29.24217469073044,2428.0983479549477,27.042593448590875,1481.7434534002264,27.814805236871507,616.7084729,28.35478520707925,97.72022697708009,28.26430216169949,62.87178823,27.997890760262525,412.4725804906938,28.293947148514697,888.6773283450693,28.791162765813553,1118.9475771058424,25.558618059929472,936.7444358596497,24.94963487,448.6319660633294,24.540931794654504,129.66634601505575,24.380640015842452,59.17786155765087,24.59787110687108,346.7717178239672,24.575740269682452,636.9140858864993,24.941298797064057,976.0426050444827,27.67911307734598,983.8644772,35.10704203119036,662.9214356,43.34904318863875,322.3719773646824,39.41032344976651,71.30644831800528,47.46129106,15.643968080463708,48.635931451120875,106.22112514269395,52.99389285,219.49139258559114,51.41915027752957,206.44535678531017,48.04386899940563,237.0238674145577,49.78771107896162,19.654268642357692,60.04130837854944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.142459705885377,102.35969791680536,76.10477034764003,92.85013277141874,20.041575569443236,92.48386430616516,429.98125914545585,96.99009983403006,1210.355806,102.8243795996116,2471.0973416993284,107.70686168507225,2347.1413699172736,111.18232333284091,1571.7368062758321,115.15566649184227,703.9785635908249,115.39736757030876,89.04982033297723,119.9834524020375,88.91960966950138,122.61521662945255,710.2111413206381,120.51299284148747,2137.848809853497,112.08760027284994,3010.6198138996674,90.81127932386863,3220.644256505253,60.317047799764104,2536.700417876939,44.91004698002745,1087.1396239913804,39.116835826811965,228.21178811509444,37.375352027713895,32.88865347248853,38.57462977128333,447.78643876805114,39.500007694735174,1260.3856604979383,40.80526858408359,2337.892436647201,43.54902373807105,2015.5645024280684,44.48597055883988,1320.7907121733795,43.68465358328237,357.56060167827826,43.46171552245311,25.122296781662435,43.69623606147836,205.61651623917183,44.87615809615061,0
53.32239315516872,1.0616146953342074,220.58718353612437,3.1554436208840472e-30,2305.2981251039378,146.06220039781684,2171.4439459887994,139.08730136292075,1488.2498709776023,139.34385806533294,684.0804195324728,139.35224963026536,229.49653898463768,132.9835918163635,16.044008061163662,138.4327302216412,181.3722071425842,145.04414668048324,401.9956419791394,155.90487986297833,474.91835878538933,167.40885395357358,420.78465827872617,143.96918968399982,209.20028789886268,130.19165316101942,63.31825015943964,123.83901372240081,34.59926485,118.05012492033833,218.9370955,116.75398822324394,537.0027191541136,120.42118183186304,720.3603343663042,121.35636340637865,729.1356173898006,108.64581678425633,659.8905409229727,108.31035622372293,365.37307074204534,107.6169862682919,112.61237862535668,109.34210828528325,36.247484971448735,106.04201648629103,22.017762061693457,99.98172895174196,49.330945053053135,90.41094382025678,93.88434651835175,84.52809201,75.20707372213957,75.60173485055508,19.633976192674094,73.14559747772465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.773220399666998,37.11187781887217,21.804574886497093,31.92743524572006,26.550743132391304,31.567342851721094,259.7040519113669,32.899223639501855,605.6774421801051,35.64071787434791,1124.5754900400268,43.95951747007632,1022.521183469306,68.48757452126134,642.6788457626469,87.11528986892642,210.96289127305303,94.63682808513798,28.96222410667216,94.77650239104949,191.30859612146452,90.30181121,840.4433808166822,85.62774606617582,1736.1485825335487,83.37207092346797,2832.3865866451565,79.43680610886759,2842.141917286435,75.16074994060105,2003.8662485957634,72.90715149684617,962.9876750484096,71.33067954416119,247.5431658284868,67.40971756368072,29.97942583637503,66.65298320612425,247.21556264160793,71.54152114,699.7824509833918,75.13225449824381,1066.2047057636394,91.81622165303315,1015.7462891857894,122.00652103495474,577.4450650320048,141.21936283385796,142.29718456014413,149.72204296303903,65.28651802,156.34428418756175,266.78435125893674,157.9388163984575,0
24.330650065868525,0.7019432555103198,49.31755371994219,3.1554436208840472e-30,2670.297117,42.49337826934629,2596.9173338749424,28.889549429675558,1578.7615432311866,25.116413840666745,637.4789356214383,23.310530203048604,146.0248331968303,23.023752044124073,28.85126775130646,23.123858429901567,434.92315292260656,22.965063569145535,930.9296683876869,26.77545460855962,1194.8672592768862,27.93887535677219,973.7055177360279,27.455192437577292,469.43516014328185,27.994963571914216,107.77626772544254,28.43732775234105,9.28502225,27.19996396053099,193.5776981,25.17199255639387,579.4966633443548,23.36232360069663,981.3030423259204,23.81731026,971.0448389,27.127535068086342,710.9459027240109,33.62680800233597,330.36120737287933,43.26510583321037,88.70172987756976,45.46734146,7.562983894422175,48.61537029095276,59.35994221,51.18462689357207,129.67652625571196,52.09681876092779,188.43660912406966,53.98850046679968,153.1425084569272,55.441710710474425,15.454244071917858,58.33322587258627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5709121652777265,186.44130690598544,9.190149805040253,175.55925953033815,130.01640567398775,174.77081846000434,612.5472357353988,179.19702875378007,1383.7779110974366,167.20357671274533,2369.8502738729176,166.31088133709017,2588.461234998328,160.1829182878482,1559.8204247728672,167.85110028154648,757.9782892,165.5053761151124,156.81940623140238,159.64587354641307,38.49405148002275,154.34943611747912,573.7977996386971,156.1123122378611,1642.6408623996156,160.16311742814335,3056.2926716092716,159.09000765633778,3390.0922439685028,110.51462371812661,2219.168343227248,97.66255645,903.0055074462131,58.416399066974655,212.40512373605526,55.949134071101994,54.835528682036085,55.399325644629556,526.0632444578567,57.963491102020015,1358.348531,95.18899158180184,2360.4643112593594,74.94526200642547,2343.869432052498,75.68603331561815,1578.203731755741,79.36775937,504.4631385910819,77.98248979546695,23.889191485872214,76.37747312913685,73.12360122007627,78.06277088460892,0
8.487233904595275,0.5077692555848239,2.7329537753933684,3.1554436208840472e-30,2042.6847288645408,29.366105227965082,1746.9698985162838,26.676271918329945,931.3894382674713,30.307168621836382,427.67399200571646,28.347439767754416,36.07481401,25.472633459138052,131.25861286967233,27.336492293600088,456.6104502580483,31.550279429964785,984.5942382021024,37.047510171126916,1030.700487613649,50.424765218576134,1004.5724463024999,62.260352645921195,496.3327130243045,72.03285994235443,145.7624315763222,76.93732424350262,7.365100746279511,83.62402243639299,123.50706136744333,86.35261480134602,384.1786972841075,87.47003661947711,716.2157027292469,82.13589827,681.9358900799914,81.19799273986011,490.5105827284296,83.21854296064177,247.28584523613398,84.36071531396662,59.654703392011456,87.99706197632166,8.562458969113472,89.22084891540776,30.475181200193045,100.01708067703049,75.81551696761866,107.56119775090613,109.76566393058042,126.19692426834128,137.6876184256204,138.88814476089956,3.9366280642175657,146.90043443878716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.374291077137476,78.75628335750855,11.395971619726103,70.07384581279418,134.45722510777767,70.86597225220696,641.0641136346525,68.32447312845423,1463.757760510569,67.54818472,2158.482498,50.525110268502274,2422.629727825222,26.72091974,1578.4399876383573,26.77852798,809.0622557,27.561068612346478,134.2150558281579,27.496873545138172,47.741158220993604,27.722641034806205,545.8135903985731,26.782784851240812,1332.4121712584133,26.03759558796633,2368.924608359523,22.56749596957847,2315.290964053453,19.635117968386517,1349.6305658196916,19.43651239627811,424.2564745842425,18.815646688559866,59.852510053204384,19.726344969879356,168.29522727808174,19.754627521111576,742.5690815844462,19.404357604468796,1668.819562507515,18.77979121699447,2307.3970407298816,19.21672429875885,2482.414837533617,23.416804650604043,1443.8156778546079,32.750134270769856,542.0499723386167,39.64902206985392,63.28249362749002,40.096366355995784,71.76988741021607,38.93320433104257,0
1.1632227364026952e-25,1.262177448353619e-29,0,3.1554436208840472e-30,2708.8200513395145,96.09373158658883,2450.409405607391,125.12238361909873,1288.9193719239358,151.6423120436368,478.70152878105023,165.1180273187828,39.83912666883245,158.62996595634291,91.94821548342445,159.18072195228234,599.0976461,163.74501073159942,1234.6657939764614,173.26592152706368,1536.638927597511,151.3301700878506,1522.1941414415128,157.00389242732345,773.3832011116634,166.89307475968786,247.36612147751694,165.64536910972427,16.23625239929416,166.64774291752326,123.64053988332536,158.79896873975122,478.10048146505056,147.81878392872144,804.7446776391224,125.03385040553152,852.6617103176478,105.70566013176665,583.8348589835184,89.20376633722694,319.60909983260154,75.51512168812087,124.93675384328638,70.87977375,15.879806561825388,66.13492027160866,54.33763032063557,68.16636807768552,153.36212512516195,71.95318128503587,206.18000788105056,71.16573598864684,152.85935831590632,69.59463342,5.39098633,78.78236351697623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.911563989053261,46.12596970729045,33.95012331509162,43.73263808418356,49.78232745353556,43.09489386946875,475.52677366767483,41.58982293,1156.7797364926446,40.55818313203021,2564.4311837980845,39.513433315485955,2701.114539429329,33.81664836611392,1612.002742218865,29.292474036128784,607.6615596910715,28.46044932593496,37.706209755367745,28.580357521055603,199.52779767691024,27.528568061837497,1193.7163562134467,29.099192769913284,2498.2962338045786,33.519357734781245,3487.262342945272,50.767476960338676,3357.8608763037105,70.27220799,2083.214887047133,91.33035785933687,836.1956586022502,92.34243756236818,107.11683251688133,96.66224804551854,71.15446563,94.71869777018765,888.9378646198995,92.18564886397678,2014.9540836052295,91.44173413775715,2990.4670108060172,81.82684116951219,2918.2714483057134,74.36365901659272,1672.9877816046624,69.06164316586151,679.5753199043097,65.61563269813091,27.580170897308378,66.0928614,115.90668216178497,65.55381840985858,0
218.97309724735598,1.6829364313477924,305.3675680032491,3.1554436208840472e-30,2266.554812765403,28.510798198268983,1917.8707342214673,30.258265943270633,1239.129552217053,31.24614564876046,637.6812174262869,34.53591332,196.80335334853186,36.80071242,18.602110920620337,37.13318280083309,274.8569841825823,32.98764650576629,642.4214425926659,27.372302685072942,895.3965611,23.60531377849009,809.1872525215525,19.46636711873014,497.90925476119577,19.07757092,112.70652244853041,20.418821733117923,9.366497784586752,21.93472786719936,131.4223743419803,22.443849855984745,459.5476978539528,22.75639656090992,629.4352004171944,23.041315487551476,762.0920178366158,23.70765795516446,497.8927997,25.061679779147006,256.40091055794863,26.20740043137255,113.04197668711895,26.55394104771353,13.960035178696039,27.622307152991603,25.111284489286522,28.163826319717526,77.73623661718374,28.99217247163069,76.92094189992558,31.48074268016229,96.52622431306291,35.67557,4.9768372872562665,44.40426025569343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.37454046999886,132.78010963231716,116.98124862440608,131.02225086327718,30.232947421315927,132.92352542466378,170.10003528393094,133.58838279411555,513.0433655240239,142.74243170842746,1213.5700065014685,178.18853782093439,1688.6377886645303,105.4676052616346,1051.4357182269036,78.38179719883404,412.6389361566956,72.80073085240626,20.13196021,70.30867918137464,190.16510394102565,71.70125186828953,815.0887715681142,73.53023267,2080.5183330256186,74.72461981524083,2747.783302128847,79.06571631607177,2980.0671496868517,77.89226299171571,2232.960930103127,87.35997995340738,1121.668557795831,89.88227642807351,273.48789724166033,93.6097232,20.25831753283092,97.08637647928302,257.6774524743853,95.76520563640717,942.6121024,83.61032869207405,1510.6836564618307,72.59445421691127,1564.9005657801006,49.14345284206966,1147.3389368015457,28.264464100801614,284.4424655,22.211598648485847,13.069341485112613,23.062123029989436,148.6154131510979,23.25689827904395,0
112.47239882564439,0.23316585971256745,515.5633759058379,3.1554436208840472e-30,3065.501354393174,18.200221546814966,2542.4988351044935,22.79540505758449,1585.5024045599118,21.588190671185785,603.0094018592182,22.577408194637155,63.202249938947176,24.333467952104243,73.43700682642715,23.999272626537863,573.3485449,23.755243361264068,1327.7707432179734,23.16771956833372,1459.6707710911442,27.817720337748636,1314.8700617026889,25.332019483525983,773.2631455001829,25.429754314218325,258.88951478342847,27.987002459727893,20.578730661629713,27.194194949908237,155.64865847414538,28.20052114,483.9293208933625,30.44669044087984,807.6966909921439,34.11637347625502,812.7466843403727,39.85491348019252,622.8886596,48.514889522649426,309.66315698405407,53.839458460047624,47.24865998058496,60.48910333086005,12.356197953262262,63.617306608017444,178.0057137412771,69.49885242520868,207.75848767236263,77.56414907620257,333.7313751242859,77.30011534652094,278.2799696348069,78.44609576513112,35.18884974450769,86.65859594793375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.687829589558062,89.82035884519674,66.32397789965492,76.15253477444847,45.60054833388859,77.34191224164061,414.1347972892909,83.46512502584854,1221.5095183812598,84.33370037738693,2107.2665229925933,89.49344765284079,2440.675939282701,93.46599515232266,1586.4787447936783,102.68692172855503,619.3201670433767,102.89206636177262,67.63251145775473,104.98236152915926,200.17390176729108,108.03700618244595,952.8266958135828,106.67893636791437,2591.1441482128603,97.53054300017418,3957.4270339939176,77.87294152227383,3994.4232908476024,34.19931301516099,2782.9406635114874,22.890456480528965,1076.697268317196,20.697338021441297,195.77787496437895,19.927586819846137,44.59346951158425,20.071720445724466,642.5601491546294,20.964745493363903,1665.7430476438954,22.57271888152951,2711.3457759482494,25.339010753440515,2769.633443911441,26.046361856915684,1841.9289061524973,29.202574772596584,622.6893509160622,29.926213042467182,52.82179365,30.81256058248976,76.08262530804404,31.196082805905785,0
564.7390258929362,12.503740774291725,284.80853953964584,3.1554436208840472e-30,2403.7497200702833,76.01146312880515,2148.152277222192,97.67997873613527,1340.484402863632,120.49865314188722,528.3293048416195,124.70892446249844,75.77934390140716,123.40428873249228,90.35119336781075,126.99813815226524,567.1196947695256,126.57302699325056,1065.960052804768,124.06335348852603,1507.2947868705176,119.50001620980024,1155.688371745872,106.85723262144703,766.2540996621907,100.7412426793748,223.94313201062678,107.31830955846912,15.962721968555735,111.11804277190241,103.13011944033828,117.1883443,474.6255744291492,126.56807921797443,841.1468258297728,137.54208073706522,864.0095876022909,162.26151636479423,561.6492207269134,151.0888414915034,318.01615583453724,133.18122455233575,60.87721696889551,124.98344843894286,7.516025580084378,122.58530712813594,68.47745682948346,118.22110228615553,106.76436062740851,117.29723136375188,159.56977761627468,122.81120111811126,130.09514652791844,122.2440569318077,8.834970744401573,125.83672924725857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.493320738501136,34.99943363561073,57.61668329887389,33.34768982640389,34.040855030214225,32.46934374611559,432.15147630078764,33.11989652457991,1177.410813819858,36.07064318761284,2183.424112246183,28.179247514601702,2047.0020056665933,23.671833887062874,1362.1514674651319,22.01477963666962,549.1119255611366,21.999658571071077,44.67534310915257,22.551001786070216,209.67044399921244,22.08558442089251,1036.205710590049,22.134515016483828,2540.407706078701,20.334169064124456,3622.3968222354374,23.627153358160594,3299.707766,33.26604253748748,1970.011092,47.18495282381814,856.9315114821336,52.50180545210266,127.94711023237288,52.10052328770792,96.01070117717933,51.35501550723434,657.9520455,48.18438813864702,1796.1432506031517,45.58556016,2810.850717510262,42.89358900833267,2627.275953550336,37.25181413364256,1518.5877380149298,37.93343449235791,546.2018825,37.35808148509121,17.422574339412815,36.80844805479716,208.31959563359734,37.14579043300536,0
